_id,formula,crystal_system,space_group_symbol,Sites
671e196f427fd4c2caf8f30a,C20,orthorhombic,Pccn,20
671e196f427fd4c2caf8f30b,C20,orthorhombic,Pna2_1,20
671e196f427fd4c2caf8f30c,C20,orthorhombic,Pna2_1,20
671e196f427fd4c2caf8f30d,C20,orthorhombic,Pbcn,20
671e196f427fd4c2caf8f30e,C20,orthorhombic,Pbcn,20
671e196f427fd4c2caf8f30f,C20,monoclinic,P2_1,20
671e196f427fd4c2caf8f310,C28,orthorhombic,Pccn,28
671e196f427fd4c2caf8f311,C28,orthorhombic,Pna2_1,28
671e196f427fd4c2caf8f312,C28,orthorhombic,Pna2_1,28
671e196f427fd4c2caf8f313,C28,orthorhombic,Pna2_1,28
671e196f427fd4c2caf8f314,C24,orthorhombic,Cmcm,24
671e196f427fd4c2caf8f315,C24,orthorhombic,Cmcm,24
671e196f427fd4c2caf8f316,C18,trigonal,R-3m,18
671e196f427fd4c2caf8f317,C20,orthorhombic,Cmc2_1,20
671e196f427fd4c2caf8f318,C24,monoclinic,Cc,24
671e196f427fd4c2caf8f319,C24,orthorhombic,Ama2,24
671e196f427fd4c2caf8f31a,C24,monoclinic,Cc,24
671e196f427fd4c2caf8f31b,C16,orthorhombic,Cmmm,16
671e196f427fd4c2caf8f31c,C20,orthorhombic,Aem2,20
671e196f427fd4c2caf8f31d,C24,orthorhombic,Aem2,24
671e196f427fd4c2caf8f31e,C20,orthorhombic,Aem2,20
671e196f427fd4c2caf8f31f,C12,orthorhombic,Cmcm,12
671e196f427fd4c2caf8f320,C12,orthorhombic,Cmcm,12
671e196f427fd4c2caf8f321,C4,hexagonal,P6_3/mmc,4
671e196f427fd4c2caf8f322,C20,orthorhombic,Ama2,20
671e196f427fd4c2caf8f323,C16,monoclinic,Pm,16
671e196f427fd4c2caf8f324,C18,trigonal,R-3m,18
671e196f427fd4c2caf8f325,C24,triclinic,P1,24
671e196f427fd4c2caf8f326,C20,monoclinic,C2/c,20
671e196f427fd4c2caf8f327,C24,monoclinic,C2/c,24
671e196f427fd4c2caf8f328,C24,monoclinic,C2/c,24
671e196f427fd4c2caf8f329,C12,orthorhombic,Immm,12
671e196f427fd4c2caf8f32a,C12,orthorhombic,Cmme,12
671e196f427fd4c2caf8f32b,C20,orthorhombic,Pma2,20
671e196f427fd4c2caf8f32c,C16,orthorhombic,Pccm,16
671e196f427fd4c2caf8f32d,C20,monoclinic,P2/c,20
671e196f427fd4c2caf8f32e,C4,hexagonal,P6_3/mmc,4
671e196f427fd4c2caf8f32f,C12,orthorhombic,Pmma,12
671e196f427fd4c2caf8f330,C12,orthorhombic,Pmma,12
671e196f427fd4c2caf8f331,C12,orthorhombic,Pmmn,12
671e196f427fd4c2caf8f332,C12,orthorhombic,Pmma,12
671e196f427fd4c2caf8f333,C8,cubic,Fd-3m,8
671e196f427fd4c2caf8f334,C8,cubic,Fd-3m,8
671e196f427fd4c2caf8f335,C12,orthorhombic,Cmcm,12
671e196f427fd4c2caf8f336,C24,orthorhombic,Pnna,24
671e196f427fd4c2caf8f337,C24,orthorhombic,Pnna,24
671e196f427fd4c2caf8f338,C24,orthorhombic,Pnna,24
671e196f427fd4c2caf8f339,C24,monoclinic,Pc,24
671e196f427fd4c2caf8f33a,C24,orthorhombic,Ama2,24
671e196f427fd4c2caf8f33b,C4,hexagonal,P6_3/mmc,4
671e196f427fd4c2caf8f33c,C6,orthorhombic,Pmma,6
671e196f427fd4c2caf8f33d,C8,cubic,Fd-3m,8
671e196f427fd4c2caf8f33e,C12,orthorhombic,Pmna,12
671e196f427fd4c2caf8f33f,C12,orthorhombic,Pmna,12
671e196f427fd4c2caf8f340,C16,orthorhombic,Pmna,16
671e196f427fd4c2caf8f341,C20,orthorhombic,Pmna,20
671e196f427fd4c2caf8f342,C6,orthorhombic,Pmma,6
671e196f427fd4c2caf8f343,C20,orthorhombic,Pcca,20
671e196f427fd4c2caf8f344,C24,orthorhombic,Pcc2,24
671e196f427fd4c2caf8f345,C24,orthorhombic,Pcca,24
671e196f427fd4c2caf8f346,C24,orthorhombic,Pcca,24
671e196f427fd4c2caf8f347,C12,tetragonal,P4_2/ncm,12
671e196f427fd4c2caf8f348,C24,orthorhombic,Pcca,24
671e196f427fd4c2caf8f349,C20,orthorhombic,Pccn,20
671e196f427fd4c2caf8f34a,C24,monoclinic,P2_1/c,24
671e196f427fd4c2caf8f34b,C20,orthorhombic,Pbcm,20
671e196f427fd4c2caf8f34c,C16,orthorhombic,Pnnm,16
671e196f427fd4c2caf8f34d,C20,orthorhombic,Pnnm,20
671e196f427fd4c2caf8f34e,C20,orthorhombic,Pnnm,20
671e196f427fd4c2caf8f34f,C20,orthorhombic,Pnnm,20
671e196f427fd4c2caf8f350,C8,tetragonal,I4/mmm,8
671e196f427fd4c2caf8f351,C20,orthorhombic,Pmmn,20
671e196f427fd4c2caf8f352,C24,orthorhombic,Pna2_1,24
671e196f427fd4c2caf8f353,C24,orthorhombic,Pbcn,24
671e196f427fd4c2caf8f354,C24,orthorhombic,Pbcn,24
671e196f427fd4c2caf8f355,C24,orthorhombic,Pbcn,24
671e196f427fd4c2caf8f356,C24,orthorhombic,Cmcm,24
671e196f427fd4c2caf8f357,C24,orthorhombic,Pbcn,24
671e196f427fd4c2caf8f358,C24,orthorhombic,Pbcn,24
671e196f427fd4c2caf8f359,C24,orthorhombic,Pbcn,24
671e196f427fd4c2caf8f35a,C24,orthorhombic,Pbca,24
671e196f427fd4c2caf8f35b,C24,orthorhombic,Pbcm,24
671e196f427fd4c2caf8f35c,C24,orthorhombic,Pca2_1,24
671e196f427fd4c2caf8f35d,C24,orthorhombic,Pbca,24
671e196f427fd4c2caf8f35e,C24,orthorhombic,Pca2_1,24
671e196f427fd4c2caf8f35f,C24,orthorhombic,Pca2_1,24
671e196f427fd4c2caf8f360,C24,orthorhombic,Cmce,24
671e196f427fd4c2caf8f361,C24,orthorhombic,Cmce,24
671e196f427fd4c2caf8f362,C12,orthorhombic,Cmcm,12
671e196f427fd4c2caf8f363,C8,cubic,Fd-3m,8
671e1970427fd4c2caf8f364,C12,monoclinic,P2_1/c,12
671e1970427fd4c2caf8f365,C24,orthorhombic,Cmcm,24
671e1970427fd4c2caf8f366,C24,orthorhombic,Imma,24
671e1970427fd4c2caf8f367,C28,orthorhombic,Pnma,28
671e1970427fd4c2caf8f368,C4,hexagonal,P6_3/mmc,4
671e1970427fd4c2caf8f369,C10,monoclinic,P2_1/m,10
671e1970427fd4c2caf8f36a,C24,orthorhombic,Cmcm,24
671e1970427fd4c2caf8f36b,C24,orthorhombic,Fmmm,24
671e1970427fd4c2caf8f36c,C24,orthorhombic,Cmce,24
671e1970427fd4c2caf8f36d,C12,hexagonal,P6_3/mmc,12
671e1970427fd4c2caf8f36e,C24,orthorhombic,C222_1,24
671e1970427fd4c2caf8f36f,C10,orthorhombic,Pmma,10
671e1970427fd4c2caf8f370,C16,orthorhombic,Cmmm,16
671e1970427fd4c2caf8f371,C12,orthorhombic,Cmmm,12
671e1970427fd4c2caf8f372,C20,orthorhombic,Pmmn,20
671e1970427fd4c2caf8f373,C24,orthorhombic,Cccm,24
671e1970427fd4c2caf8f374,C24,orthorhombic,Aem2,24
671e1970427fd4c2caf8f375,C28,orthorhombic,Cmme,28
671e1970427fd4c2caf8f376,C24,monoclinic,C2/c,24
671e1970427fd4c2caf8f377,C24,orthorhombic,Imma,24
671e1970427fd4c2caf8f378,C12,tetragonal,P4_2/ncm,12
671e1970427fd4c2caf8f379,C24,orthorhombic,Cmmm,24
671e1970427fd4c2caf8f37a,C20,tetragonal,P4_12_12,20
671e1970427fd4c2caf8f37b,C20,tetragonal,P4_12_12,20
671e1970427fd4c2caf8f37c,C20,tetragonal,P4_1,20
671e1970427fd4c2caf8f37d,C20,triclinic,P1,20
671e1970427fd4c2caf8f37e,C20,tetragonal,P4_1,20
671e1970427fd4c2caf8f37f,C8,cubic,Fd-3m,8
671e1970427fd4c2caf8f380,C20,tetragonal,P4_1,20
671e1970427fd4c2caf8f381,C28,monoclinic,P2_1,28
671e1970427fd4c2caf8f382,C12,tetragonal,P4_22_12,12
671e1970427fd4c2caf8f383,C20,tetragonal,P4_3,20
671e1970427fd4c2caf8f384,C20,tetragonal,P4_32_12,20
671e1970427fd4c2caf8f385,C20,tetragonal,P4_3,20
671e1970427fd4c2caf8f386,C20,tetragonal,P4_3,20
671e1970427fd4c2caf8f387,C20,tetragonal,P4_3,20
671e1970427fd4c2caf8f388,C20,tetragonal,P4_322,20
671e1970427fd4c2caf8f389,C20,tetragonal,P4_322,20
671e1970427fd4c2caf8f38a,C20,tetragonal,P4_3,20
671e1970427fd4c2caf8f38b,C20,triclinic,P1,20
671e1970427fd4c2caf8f38c,C28,triclinic,P1,28
671e1970427fd4c2caf8f38d,C24,tetragonal,I4_1,24
671e1970427fd4c2caf8f38e,C24,tetragonal,I4_1,24
671e1970427fd4c2caf8f38f,C28,triclinic,P1,28
671e1970427fd4c2caf8f390,C20,monoclinic,C2,20
671e1970427fd4c2caf8f391,C24,tetragonal,I-4,24
671e1970427fd4c2caf8f392,C24,tetragonal,I-4,24
671e1970427fd4c2caf8f393,C24,monoclinic,C2,24
671e1970427fd4c2caf8f394,C14,monoclinic,P2/m,14
671e1970427fd4c2caf8f395,C20,tetragonal,P4_2/m,20
671e1970427fd4c2caf8f396,C20,tetragonal,P4_2/m,20
671e1970427fd4c2caf8f397,C20,tetragonal,P4_2/m,20
671e1970427fd4c2caf8f398,C10,tetragonal,P4_2/n,10
671e1970427fd4c2caf8f399,C24,cubic,Pn-3m,24
671e1970427fd4c2caf8f39a,C24,monoclinic,P2,24
671e1970427fd4c2caf8f39b,C16,tetragonal,I4_1/amd,16
671e1970427fd4c2caf8f39c,C24,triclinic,P1,24
671e1970427fd4c2caf8f39d,C20,tetragonal,P42_12,20
671e1970427fd4c2caf8f39e,C12,tetragonal,P4_122,12
671e1970427fd4c2caf8f39f,C6,tetragonal,P4_2/mmc,6
671e1970427fd4c2caf8f3a0,C12,tetragonal,P4_122,12
671e1970427fd4c2caf8f3a1,C20,tetragonal,P4_122,20
671e1970427fd4c2caf8f3a2,C20,tetragonal,P4_122,20
671e1970427fd4c2caf8f3a3,C24,tetragonal,P4_122,24
671e1970427fd4c2caf8f3a4,C24,tetragonal,P4_122,24
671e1970427fd4c2caf8f3a5,C24,tetragonal,P4_122,24
671e1970427fd4c2caf8f3a6,C12,tetragonal,P4_122,12
671e1970427fd4c2caf8f3a7,C8,orthorhombic,Imma,8
671e1970427fd4c2caf8f3a8,C12,orthorhombic,Pnma,12
671e1970427fd4c2caf8f3a9,C24,monoclinic,P2_1,24
671e1970427fd4c2caf8f3aa,C24,tetragonal,P4_12_12,24
671e1970427fd4c2caf8f3ab,C12,tetragonal,P4_2/ncm,12
671e1970427fd4c2caf8f3ac,C24,tetragonal,P4_12_12,24
671e1970427fd4c2caf8f3ad,C24,tetragonal,P4_12_12,24
671e1970427fd4c2caf8f3ae,C24,tetragonal,P4_122,24
671e1970427fd4c2caf8f3af,C24,tetragonal,P4_12_12,24
671e1970427fd4c2caf8f3b0,C8,cubic,Fd-3m,8
671e1970427fd4c2caf8f3b1,C12,tetragonal,P4_2/ncm,12
671e1970427fd4c2caf8f3b2,C20,monoclinic,P2,20
671e1970427fd4c2caf8f3b3,C20,tetragonal,P4_222,20
671e1970427fd4c2caf8f3b4,C20,tetragonal,P4_2/mnm,20
671e1970427fd4c2caf8f3b5,C24,triclinic,P1,24
671e1970427fd4c2caf8f3b6,C12,tetragonal,P4_322,12
671e1970427fd4c2caf8f3b7,C12,tetragonal,P4_322,12
671e1970427fd4c2caf8f3b8,C4,tetragonal,P4_122,4
671e1970427fd4c2caf8f3b9,C20,tetragonal,P4_322,20
671e1970427fd4c2caf8f3ba,C20,tetragonal,P4_322,20
671e1970427fd4c2caf8f3bb,C24,tetragonal,P4_322,24
671e1970427fd4c2caf8f3bc,C24,tetragonal,P4_322,24
671e1970427fd4c2caf8f3bd,C8,orthorhombic,Imma,8
671e1970427fd4c2caf8f3be,C8,cubic,Fd-3m,8
671e1970427fd4c2caf8f3bf,C12,orthorhombic,Pnma,12
671e1970427fd4c2caf8f3c0,C16,tetragonal,P4_32_12,16
671e1970427fd4c2caf8f3c1,C20,tetragonal,P4_32_12,20
671e1970427fd4c2caf8f3c2,C24,monoclinic,P2_1,24
671e1970427fd4c2caf8f3c3,C8,cubic,Fd-3m,8
671e1970427fd4c2caf8f3c4,C16,tetragonal,I4/mcm,16
671e1970427fd4c2caf8f3c5,C24,tetragonal,I422,24
671e19783d4bc64a5690bc26,C4,hexagonal,P6_3/mmc,4
671e19783d4bc64a5690bc27,C1,cubic,Im-3m,1
671e19783d4bc64a5690bc28,C2,cubic,Fd-3m,2
671e19783d4bc64a5690bc29,C4,orthorhombic,Cmme,4
671e19783d4bc64a5690bc2a,C1,cubic,Fm-3m,1
671e19783d4bc64a5690bc2b,C2,hexagonal,P6_3/mmc,2
671e19783d4bc64a5690bc2c,C1,cubic,Im-3m,1
671e19783d4bc64a5690bc2d,C2,cubic,Fd-3m,2
671e19783d4bc64a5690bc2e,C1,cubic,Fm-3m,1
671e19783d4bc64a5690bc2f,C3,hexagonal,P6/mmm,3
671e19783d4bc64a5690bc30,C2,cubic,Fd-3m,2
671e19783d4bc64a5690bc31,C1,cubic,Fm-3m,1
671e19783d4bc64a5690bc32,C2,hexagonal,P6_3/mmc,2
671e19783d4bc64a5690bc33,C3,hexagonal,P6/mmm,3
671e19783d4bc64a5690bc34,C2,cubic,Fd-3m,2
671e19783d4bc64a5690bc35,C1,tetragonal,I4/mmm,1
671e19783d4bc64a5690bc36,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc37,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc38,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc39,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc3a,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc3b,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc3c,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc3d,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc3e,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc3f,C1,cubic,Pm-3m,1
671e19793d4bc64a5690bc40,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc41,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc42,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc43,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc44,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc45,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc46,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc47,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc48,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc49,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc4a,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc4b,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc4c,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc4d,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc4e,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc4f,C12,hexagonal,P6_3/mmc,12
671e19793d4bc64a5690bc50,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc51,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc52,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc53,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc54,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc55,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc56,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc57,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc58,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc59,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc5a,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc5b,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc5c,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc5d,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc5e,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc5f,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc60,C4,hexagonal,P6_3/mmc,4
671e19793d4bc64a5690bc61,C4,hexagonal,P6_3/mmc,4
671e19793d4bc64a5690bc62,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bc63,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc64,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc65,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bc66,C4,hexagonal,P6_3/mmc,4
671e19793d4bc64a5690bc67,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bc68,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc69,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc6a,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc6b,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc6c,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc6d,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc6e,C2,hexagonal,P6/mmm,2
671e19793d4bc64a5690bc6f,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc70,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc71,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc72,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bc73,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc74,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc75,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc76,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc77,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc78,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc79,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc7a,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc7b,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc7c,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc7d,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc7e,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc7f,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc80,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc81,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc82,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc83,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc84,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc85,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc86,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc87,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc88,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bc89,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bc8a,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc8b,C3,hexagonal,P6/mmm,3
671e19793d4bc64a5690bc8c,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc8d,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc8e,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc8f,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc90,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc91,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bc92,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc93,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bc94,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc95,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc96,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc97,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc98,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bc99,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc9a,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc9b,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc9c,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc9d,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bc9e,C1,cubic,Im-3m,1
671e19793d4bc64a5690bc9f,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bca0,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bca1,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bca2,C1,cubic,Im-3m,1
671e19793d4bc64a5690bca3,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bca4,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bca5,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bca6,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bca7,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bca8,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bca9,C1,cubic,Im-3m,1
671e19793d4bc64a5690bcaa,C8,cubic,Im-3m,8
671e19793d4bc64a5690bcab,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bcac,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bcad,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bcae,C1,cubic,Im-3m,1
671e19793d4bc64a5690bcaf,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bcb0,C1,cubic,Im-3m,1
671e19793d4bc64a5690bcb1,C4,hexagonal,P6_3/mmc,4
671e19793d4bc64a5690bcb2,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bcb3,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bcb4,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bcb5,C4,orthorhombic,Cmme,4
671e19793d4bc64a5690bcb6,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bcb7,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bcb8,C1,cubic,Fm-3m,1
671e19793d4bc64a5690bcb9,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bcba,C2,hexagonal,P6_3/mmc,2
671e19793d4bc64a5690bcbb,C1,tetragonal,I4/mmm,1
671e19793d4bc64a5690bcbc,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bcbd,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bcbe,C2,cubic,Fd-3m,2
671e19793d4bc64a5690bcbf,C4,hexagonal,P6_3/mmc,4
